datetime,symbol,open,high,low,close,volume
2026-07-13 09:30:00,NASDAQ:AAPL,317.015,323.45,315.78,317.31,43257804.0
2026-07-14 09:30:00,NASDAQ:AAPL,313.76,316.19,311.91,314.86,36336829.0
2026-07-15 09:30:00,NASDAQ:AAPL,317.615,328.73,317.32,327.5,60957644.0
2026-07-16 09:30:00,NASDAQ:AAPL,328.005,334.68,326.79,333.26,62970617.0
2026-07-17 09:30:00,NASDAQ:AAPL,331.98,334.99,329.0006,333.74,63407059.0
