datetime,symbol,open,high,low,close,volume
2014-11-03 11:30:00,NASDAQ:QQQ,101.53,101.9701,101.43,101.7,33480951.0
2014-11-04 11:30:00,NASDAQ:QQQ,101.36,101.6244,100.67,101.36,22773298.0
2014-11-05 11:30:00,NASDAQ:QQQ,102.01,102.03,101.015,101.37,25818604.0
2014-11-06 11:30:00,NASDAQ:QQQ,101.32,101.72,100.921,101.69,24671900.0
2014-11-07 11:30:00,NASDAQ:QQQ,101.87,101.91,101.07,101.6,20931734.0
2014-11-10 11:30:00,NASDAQ:QQQ,101.65,102.09,101.38,101.96,20360007.0
2014-11-11 11:30:00,NASDAQ:QQQ,101.98,102.28,101.7,102.28,15454012.0
2014-11-12 11:30:00,NASDAQ:QQQ,101.87,102.57,101.87,102.46,22050317.0
2014-11-13 11:30:00,NASDAQ:QQQ,102.65,103.28,102.42,102.9,28027776.0
2014-11-14 11:30:00,NASDAQ:QQQ,102.87,103.22,102.53,103.22,19251346.0
2014-11-17 11:30:00,NASDAQ:QQQ,102.98,103.21,102.42,102.91,23361634.0
2014-11-18 11:30:00,NASDAQ:QQQ,103.0,103.82,102.991,103.68,26336812.0
2014-11-19 11:30:00,NASDAQ:QQQ,103.57,103.57,102.73,103.21,23760243.0
2014-11-20 11:30:00,NASDAQ:QQQ,102.77,103.76,102.69,103.67,22874018.0
2014-11-21 11:30:00,NASDAQ:QQQ,104.59,104.69,103.54,103.87,34049128.0
2014-11-24 11:30:00,NASDAQ:QQQ,104.15,104.73,104.06,104.68,17928289.0
2014-11-25 11:30:00,NASDAQ:QQQ,104.84,105.15,104.57,104.84,17525991.0
2014-11-26 11:30:00,NASDAQ:QQQ,104.94,105.58,104.834,105.52,18973804.0
2014-11-28 11:30:00,NASDAQ:QQQ,105.795,106.245,105.73,106.01,17360420.0
2014-12-01 11:30:00,NASDAQ:QQQ,105.72,105.9199,104.42,104.81,35969494.0
2014-12-02 11:30:00,NASDAQ:QQQ,104.92,105.4168,104.7,105.23,26031291.0
2014-12-03 11:30:00,NASDAQ:QQQ,105.39,105.565,104.7626,105.42,32974322.0
2014-12-04 11:30:00,NASDAQ:QQQ,105.32,105.78,104.93,105.37,31008791.0
2014-12-05 11:30:00,NASDAQ:QQQ,105.54,105.7,105.145,105.38,25622236.0
2014-12-08 11:30:00,NASDAQ:QQQ,105.11,105.57,104.075,104.63,32685756.0
2014-12-09 11:30:00,NASDAQ:QQQ,103.41,105.04,103.0401,104.96,46035139.0
2014-12-10 11:30:00,NASDAQ:QQQ,104.77,105.03,103.12,103.31,39330116.0
2014-12-11 11:30:00,NASDAQ:QQQ,103.61,105.04,103.59,103.8,47576022.0
2014-12-12 11:30:00,NASDAQ:QQQ,102.81,103.99,102.66,102.67,46889391.0
2014-12-15 11:30:00,NASDAQ:QQQ,103.2,103.58,101.315,101.61,52968448.0
2014-12-16 11:30:00,NASDAQ:QQQ,100.97,102.47,99.96,99.98,65348626.0
2014-12-17 11:30:00,NASDAQ:QQQ,100.05,102.09,99.92,101.8,79715318.0
2014-12-18 11:30:00,NASDAQ:QQQ,103.26,104.26,102.98,104.25,49840942.0
2014-12-19 11:30:00,NASDAQ:QQQ,103.97,104.74,103.71,104.32,51419912.0
2014-12-22 11:30:00,NASDAQ:QQQ,104.15,104.61,104.0999,104.58,33869167.0
2014-12-23 11:30:00,NASDAQ:QQQ,104.96,104.97,104.09,104.21,30156929.0
2014-12-24 11:30:00,NASDAQ:QQQ,104.34,104.7,104.2699,104.3,14291333.0
2014-12-26 11:30:00,NASDAQ:QQQ,104.6,105.26,104.57,105.04,13924332.0
2014-12-29 11:30:00,NASDAQ:QQQ,104.94,105.25,104.875,105.02,17073772.0
2014-12-30 11:30:00,NASDAQ:QQQ,104.72,104.96,104.175,104.32,18603989.0
2014-12-31 11:30:00,NASDAQ:QQQ,104.5,104.91,103.1,103.25,24367121.0
2015-01-02 11:30:00,NASDAQ:QQQ,103.76,104.2,102.44,102.94,31314599.0
2015-01-05 11:30:00,NASDAQ:QQQ,102.49,102.61,101.14,101.43,36521270.0
2015-01-06 11:30:00,NASDAQ:QQQ,101.58,101.75,99.62,100.07,66205451.0
2015-01-07 11:30:00,NASDAQ:QQQ,100.73,101.6,100.485,101.36,37577361.0
2015-01-08 11:30:00,NASDAQ:QQQ,102.22,103.5,102.111,103.3,40212640.0
2015-01-09 11:30:00,NASDAQ:QQQ,103.62,103.65,102.02,102.62,41410071.0
2015-01-12 11:30:00,NASDAQ:QQQ,102.82,102.93,101.285,101.55,34129751.0
2015-01-13 11:30:00,NASDAQ:QQQ,102.54,103.62,100.7,101.52,56162334.0
2015-01-14 11:30:00,NASDAQ:QQQ,100.5,101.4829,100.07,100.96,51354217.0
2015-01-15 11:30:00,NASDAQ:QQQ,101.43,101.59,99.525,99.65,51005416.0
2015-01-16 11:30:00,NASDAQ:QQQ,99.52,100.95,99.36,100.82,35362210.0
2015-01-20 11:30:00,NASDAQ:QQQ,101.43,101.88,100.29,101.62,30964056.0
2015-01-21 11:30:00,NASDAQ:QQQ,101.32,102.619,100.9648,102.14,40128772.0
2015-01-22 11:30:00,NASDAQ:QQQ,102.54,104.14,101.64,104.03,40887168.0
2015-01-23 11:30:00,NASDAQ:QQQ,104.02,104.58,103.72,104.26,34782992.0
2015-01-26 11:30:00,NASDAQ:QQQ,104.14,104.33,103.61,104.14,19960870.0
2015-01-27 11:30:00,NASDAQ:QQQ,102.5,102.56,101.1,101.44,45253205.0
2015-01-28 11:30:00,NASDAQ:QQQ,103.07,103.18,100.9,100.92,43591675.0
2015-01-29 11:30:00,NASDAQ:QQQ,100.84,102.0779,99.96,101.89,46539734.0
2015-01-30 11:30:00,NASDAQ:QQQ,101.8,102.58,100.96,101.1,42927638.0
2015-02-02 11:30:00,NASDAQ:QQQ,101.33,102.07,99.75,101.98,43624654.0
2015-02-03 11:30:00,NASDAQ:QQQ,102.35,103.03,101.68,102.96,30750360.0
2015-02-04 11:30:00,NASDAQ:QQQ,102.54,103.55,102.31,102.87,34073211.0
2015-02-05 11:30:00,NASDAQ:QQQ,103.13,103.83,102.87,103.76,23605516.0
2015-02-06 11:30:00,NASDAQ:QQQ,103.92,104.17,102.76,103.13,34169256.0
2015-02-09 11:30:00,NASDAQ:QQQ,102.73,103.285,102.55,102.8,22604655.0
2015-02-10 11:30:00,NASDAQ:QQQ,103.37,104.54,103.21,104.4,23686531.0
2015-02-11 11:30:00,NASDAQ:QQQ,104.52,105.02,104.32,104.78,20303617.0
2015-02-12 11:30:00,NASDAQ:QQQ,105.46,106.04,105.3,106.0,22520295.0
2015-02-13 11:30:00,NASDAQ:QQQ,106.3,106.93,106.101,106.91,29030249.0
2015-02-17 11:30:00,NASDAQ:QQQ,106.91,107.08,106.6432,107.01,17675344.0
2015-02-18 11:30:00,NASDAQ:QQQ,106.88,107.2199,106.74,107.16,15149619.0
2015-02-19 11:30:00,NASDAQ:QQQ,107.09,107.76,107.06,107.69,19828113.0
2015-02-20 11:30:00,NASDAQ:QQQ,107.62,108.47,107.28,108.41,28336710.0
2015-02-23 11:30:00,NASDAQ:QQQ,108.35,108.55,108.11,108.52,17867968.0
2015-02-24 11:30:00,NASDAQ:QQQ,108.38,108.73,108.05,108.6,19745011.0
2015-02-25 11:30:00,NASDAQ:QQQ,108.44,108.86,108.09,108.33,19472341.0
2015-02-26 11:30:00,NASDAQ:QQQ,108.44,108.94,108.135,108.88,22255476.0
2015-02-27 11:30:00,NASDAQ:QQQ,108.84,108.91,108.23,108.4,27757584.0
2015-03-02 11:30:00,NASDAQ:QQQ,108.61,109.42,108.59,109.38,22988645.0
2015-03-03 11:30:00,NASDAQ:QQQ,109.05,109.16,108.18,108.87,20788924.0
2015-03-04 11:30:00,NASDAQ:QQQ,108.51,108.67,107.86,108.45,21007420.0
2015-03-05 11:30:00,NASDAQ:QQQ,108.73,108.965,108.19,108.64,15381039.0
2015-03-06 11:30:00,NASDAQ:QQQ,108.5,108.71,107.14,107.41,30990366.0
2015-03-09 10:30:00,NASDAQ:QQQ,107.63,107.9857,107.19,107.72,26237101.0
2015-03-10 10:30:00,NASDAQ:QQQ,106.95,106.98,105.72,105.72,34234496.0
2015-03-11 10:30:00,NASDAQ:QQQ,105.875,106.01,105.07,105.11,25459733.0
2015-03-12 10:30:00,NASDAQ:QQQ,105.03,105.92,104.96,105.8,21473171.0
2015-03-13 10:30:00,NASDAQ:QQQ,105.7,106.12,104.68,105.34,42021103.0
2015-03-16 10:30:00,NASDAQ:QQQ,105.73,106.74,105.62,106.7,25674085.0
2015-03-17 10:30:00,NASDAQ:QQQ,106.405,107.04,106.16,106.87,19603813.0
2015-03-18 10:30:00,NASDAQ:QQQ,106.58,108.41,106.03,107.92,40622188.0
2015-03-19 10:30:00,NASDAQ:QQQ,108.03,108.38,107.87,108.08,31314035.0
